SALES_TRN_REF,SALES_TRN_PRD_CODE,SALES_TRN_AMT,SALES_TRN_DATE,EMP_ID,SALES_POINT
TRN_1010311,PRD_02,198000,5/13/2022,EMP_23,CABIN
TRN_1010312,PRD_04,66000,5/13/2022,EMP_01,STORE
TRN_1010313,PRD_10,6600,5/13/2022,EMP_11,CABIN
TRN_1010314,PRD_07,18900,5/13/2022,EMP_12,CABIN
TRN_1010315,PRD_14,2520,5/13/2022,EMP_12,STORE
TRN_1010316,PRD_15,19800,5/13/2022,EMP_12,CABIN
TRN_1010317,PRD_01,132000,5/13/2022,EMP_13,STORE
TRN_1010318,PRD_02,198000,5/13/2022,EMP_13,CABIN
TRN_1010319,PRD_03,264000,5/13/2022,EMP_13,STORE
TRN_1010320,PRD_04,66000,5/13/2022,EMP_13,CABIN
TRN_1010321,PRD_06,12600,5/13/2022,EMP_31,CABIN
TRN_1010322,PRD_12,3780,5/13/2022,EMP_01,CABIN
TRN_1010323,PRD_14,2520,5/13/2022,EMP_12,CABIN
TRN_1010324,PRD_11,3780,5/13/2022,EMP_33,STORE
TRN_1010325,PRD_05,132000,5/13/2022,EMP_23,STORE
TRN_1010326,PRD_06,12600,5/13/2022,EMP_23,CABIN
TRN_1010327,PRD_07,18900,5/13/2022,EMP_23,STORE
TRN_1010328,PRD_08,26400,5/13/2022,EMP_23,CABIN
TRN_1010329,PRD_10,6600,5/13/2022,EMP_01,STORE
TRN_1010330,PRD_01,132000,5/13/2022,EMP_12,CABIN
TRN_1010331,PRD_13,6600,5/13/2022,EMP_12,CABIN
TRN_1010332,PRD_14,2520,5/13/2022,EMP_12,STORE
TRN_1010333,PRD_15,19800,5/13/2022,EMP_12,CABIN
TRN_1010334,PRD_01,132000,5/13/2022,EMP_13,STORE
TRN_1010335,PRD_02,198000,5/13/2022,EMP_13,CABIN
TRN_1010336,PRD_04,66000,5/13/2022,EMP_31,CABIN
TRN_1010337,PRD_10,6600,5/13/2022,EMP_01,CABIN
TRN_1010338,PRD_12,3780,5/13/2022,EMP_12,CABIN
TRN_1010339,PRD_09,33000,5/13/2022,EMP_33,STORE
TRN_1010340,PRD_14,2520,5/13/2022,EMP_13,CABIN
TRN_1010341,PRD_01,132000,5/13/2022,EMP_32,CABIN
TRN_1010342,PRD_07,18900,5/13/2022,EMP_02,CABIN
TRN_1010343,PRD_09,33000,5/13/2022,EMP_13,CABIN
TRN_1010344,PRD_06,12600,5/13/2022,EMP_01,CABIN
TRN_1010345,PRD_07,18900,5/13/2022,EMP_01,STORE
TRN_1010346,PRD_08,26400,5/13/2022,EMP_01,CABIN
TRN_1010347,PRD_09,33000,5/13/2022,EMP_01,STORE
TRN_1010348,PRD_10,6600,5/13/2022,EMP_01,CABIN
TRN_1010349,PRD_12,3780,5/13/2022,EMP_12,CABIN
TRN_1010350,PRD_03,264000,5/13/2022,EMP_23,STORE
TRN_1010351,PRD_04,66000,5/13/2022,EMP_23,CABIN
TRN_1010352,PRD_01,132000,5/13/2022,EMP_31,CABIN
TRN_1010353,PRD_14,2520,5/14/2022,EMP_23,STORE
TRN_1010354,PRD_15,19800,5/14/2022,EMP_23,CABIN
TRN_1010355,PRD_01,132000,5/14/2022,EMP_31,STORE
TRN_1010356,PRD_02,198000,5/14/2022,EMP_31,CABIN
TRN_1010357,PRD_03,264000,5/14/2022,EMP_31,STORE
TRN_1010358,PRD_04,66000,5/14/2022,EMP_31,CABIN
TRN_1010359,PRD_06,12600,5/14/2022,EMP_02,STORE
TRN_1010360,PRD_12,3780,5/14/2022,EMP_12,CABIN
TRN_1010361,PRD_10,6600,5/14/2022,EMP_11,STORE
TRN_1010362,PRD_11,3780,5/14/2022,EMP_11,CABIN
TRN_1010363,PRD_12,3780,5/14/2022,EMP_11,STORE
TRN_1010364,PRD_13,6600,5/14/2022,EMP_11,CABIN
TRN_1010365,PRD_14,2520,5/14/2022,EMP_11,STORE
TRN_1010366,PRD_15,19800,5/14/2022,EMP_11,CABIN
TRN_1010367,PRD_02,198000,5/14/2022,EMP_23,CABIN
TRN_1010368,PRD_08,26400,5/14/2022,EMP_33,STORE
TRN_1010369,PRD_09,33000,5/14/2022,EMP_33,CABIN
TRN_1010370,PRD_06,12600,5/14/2022,EMP_01,STORE
TRN_1010371,PRD_07,18900,5/14/2022,EMP_01,CABIN
TRN_1010372,PRD_08,26400,5/14/2022,EMP_01,STORE
TRN_1010373,PRD_09,33000,5/14/2022,EMP_01,CABIN
TRN_1010374,PRD_11,3780,5/14/2022,EMP_12,CABIN
TRN_1010375,PRD_02,198000,5/14/2022,EMP_23,STORE
TRN_1010376,PRD_03,264000,5/14/2022,EMP_23,CABIN
TRN_1010377,PRD_01,132000,5/14/2022,EMP_22,STORE
TRN_1010378,PRD_06,12600,5/14/2022,EMP_02,CABIN
TRN_1010379,PRD_08,26400,5/14/2022,EMP_13,CABIN
TRN_1010380,PRD_14,2520,5/14/2022,EMP_23,STORE
TRN_1010381,PRD_15,19800,5/14/2022,EMP_23,CABIN
TRN_1010382,PRD_13,6600,5/14/2022,EMP_22,STORE
TRN_1010383,PRD_14,2520,5/14/2022,EMP_22,CABIN
TRN_1010384,PRD_15,19800,5/14/2022,EMP_22,STORE
TRN_1010385,PRD_01,132000,5/14/2022,EMP_23,CABIN
TRN_1010386,PRD_02,198000,5/14/2022,EMP_23,STORE
TRN_1010387,PRD_03,264000,5/14/2022,EMP_23,CABIN
TRN_1010388,PRD_05,132000,5/14/2022,EMP_01,STORE
TRN_1010389,PRD_11,3780,5/14/2022,EMP_11,CABIN
TRN_1010390,PRD_08,26400,5/14/2022,EMP_12,CABIN
TRN_1010391,PRD_15,19800,5/14/2022,EMP_12,STORE
TRN_1010392,PRD_01,132000,5/14/2022,EMP_13,CABIN
TRN_1010393,PRD_02,198000,5/14/2022,EMP_13,STORE
TRN_1010394,PRD_03,264000,5/14/2022,EMP_13,CABIN
TRN_1010395,PRD_04,66000,5/14/2022,EMP_13,STORE
TRN_1010396,PRD_05,132000,5/14/2022,EMP_13,CABIN
TRN_1010397,PRD_07,18900,5/14/2022,EMP_31,CABIN
TRN_1010398,PRD_13,6600,5/14/2022,EMP_01,CABIN
TRN_1010399,PRD_15,19800,5/14/2022,EMP_12,CABIN
TRN_1010400,PRD_12,3780,5/14/2022,EMP_33,STORE
TRN_1010401,PRD_06,12600,5/14/2022,EMP_23,STORE
TRN_1010402,PRD_07,18900,5/14/2022,EMP_23,CABIN
TRN_1010403,PRD_08,26400,5/14/2022,EMP_23,STORE
TRN_1010404,PRD_09,33000,5/14/2022,EMP_23,CABIN
TRN_1010405,PRD_11,3780,5/14/2022,EMP_01,STORE
TRN_1010406,PRD_02,198000,5/14/2022,EMP_12,CABIN
TRN_1010407,PRD_14,2520,5/14/2022,EMP_12,CABIN
TRN_1010408,PRD_15,19800,5/14/2022,EMP_12,STORE
TRN_1010409,PRD_01,132000,5/14/2022,EMP_13,CABIN
TRN_1010410,PRD_02,198000,5/14/2022,EMP_13,STORE
TRN_1010411,PRD_03,264000,5/14/2022,EMP_13,CABIN
TRN_1010412,PRD_05,132000,5/14/2022,EMP_31,CABIN
TRN_1010413,PRD_11,3780,5/14/2022,EMP_01,CABIN
TRN_1010414,PRD_13,6600,5/14/2022,EMP_12,CABIN
TRN_1010415,PRD_10,6600,5/14/2022,EMP_33,STORE
TRN_1010416,PRD_15,19800,5/14/2022,EMP_13,CABIN
TRN_1010417,PRD_02,198000,5/14/2022,EMP_32,CABIN
TRN_1010418,PRD_08,26400,5/14/2022,EMP_02,CABIN
TRN_1010419,PRD_10,6600,5/14/2022,EMP_13,CABIN
TRN_1010420,PRD_07,18900,5/14/2022,EMP_01,CABIN
TRN_1010421,PRD_08,26400,5/14/2022,EMP_01,STORE
TRN_1010422,PRD_09,33000,5/14/2022,EMP_01,CABIN
TRN_1010423,PRD_10,6600,5/14/2022,EMP_01,STORE
TRN_1010424,PRD_11,3780,5/14/2022,EMP_01,CABIN
TRN_1010425,PRD_13,6600,5/14/2022,EMP_12,CABIN
TRN_1010426,PRD_04,66000,5/14/2022,EMP_23,STORE
TRN_1010427,PRD_05,132000,5/14/2022,EMP_23,CABIN
TRN_1010428,PRD_02,198000,5/14/2022,EMP_31,CABIN
TRN_1010429,PRD_15,19800,5/15/2022,EMP_23,STORE
TRN_1010430,PRD_01,132000,5/15/2022,EMP_31,CABIN
TRN_1010431,PRD_02,198000,5/15/2022,EMP_31,STORE
TRN_1010432,PRD_03,264000,5/15/2022,EMP_31,CABIN
TRN_1010433,PRD_04,66000,5/15/2022,EMP_31,STORE
TRN_1010434,PRD_05,132000,5/15/2022,EMP_31,CABIN
TRN_1010435,PRD_07,18900,5/15/2022,EMP_02,STORE
TRN_1010436,PRD_13,6600,5/15/2022,EMP_12,CABIN
TRN_1010437,PRD_11,3780,5/15/2022,EMP_11,STORE
TRN_1010438,PRD_12,3780,5/15/2022,EMP_11,CABIN
TRN_1010439,PRD_13,6600,5/15/2022,EMP_11,STORE
TRN_1010440,PRD_14,2520,5/15/2022,EMP_11,CABIN
TRN_1010441,PRD_15,19800,5/15/2022,EMP_11,STORE
TRN_1010442,PRD_01,132000,5/15/2022,EMP_12,CABIN
TRN_1010443,PRD_03,264000,5/15/2022,EMP_23,CABIN
TRN_1010444,PRD_09,33000,5/15/2022,EMP_33,STORE
TRN_1010445,PRD_10,6600,5/15/2022,EMP_33,CABIN
TRN_1010446,PRD_07,18900,5/15/2022,EMP_01,STORE
TRN_1010447,PRD_08,26400,5/15/2022,EMP_01,CABIN
TRN_1010448,PRD_09,33000,5/15/2022,EMP_01,STORE
TRN_1010449,PRD_10,6600,5/15/2022,EMP_01,CABIN
TRN_1010450,PRD_12,3780,5/15/2022,EMP_12,CABIN
TRN_1010451,PRD_03,264000,5/15/2022,EMP_23,STORE
TRN_1010452,PRD_04,66000,5/15/2022,EMP_23,CABIN
TRN_1010453,PRD_02,198000,5/15/2022,EMP_22,STORE
TRN_1010454,PRD_07,18900,5/15/2022,EMP_02,CABIN
TRN_1010455,PRD_09,33000,5/15/2022,EMP_13,CABIN
TRN_1010456,PRD_15,19800,5/15/2022,EMP_23,STORE
TRN_1010457,PRD_01,132000,5/15/2022,EMP_31,CABIN
TRN_1010458,PRD_14,2520,5/15/2022,EMP_22,STORE
TRN_1010459,PRD_15,19800,5/15/2022,EMP_22,CABIN
TRN_1010460,PRD_01,132000,5/15/2022,EMP_23,STORE
TRN_1010461,PRD_02,198000,5/15/2022,EMP_23,CABIN
TRN_1010462,PRD_03,264000,5/15/2022,EMP_23,STORE
TRN_1010463,PRD_04,66000,5/15/2022,EMP_23,CABIN
TRN_1010464,PRD_06,12600,5/15/2022,EMP_01,STORE
TRN_1010465,PRD_12,3780,5/15/2022,EMP_11,CABIN
TRN_1010466,PRD_09,33000,5/15/2022,EMP_12,CABIN
TRN_1010467,PRD_01,132000,5/15/2022,EMP_13,STORE
TRN_1010468,PRD_02,198000,5/15/2022,EMP_13,CABIN
TRN_1010469,PRD_03,264000,5/15/2022,EMP_13,STORE
TRN_1010470,PRD_04,66000,5/15/2022,EMP_13,CABIN
TRN_1010471,PRD_05,132000,5/15/2022,EMP_13,STORE
TRN_1010472,PRD_06,12600,5/15/2022,EMP_13,CABIN
TRN_1010473,PRD_08,26400,5/15/2022,EMP_31,CABIN
TRN_1010474,PRD_14,2520,5/15/2022,EMP_01,CABIN
TRN_1010475,PRD_01,132000,5/15/2022,EMP_13,CABIN
TRN_1010476,PRD_13,6600,5/15/2022,EMP_33,STORE
TRN_1010477,PRD_07,18900,5/15/2022,EMP_23,STORE
TRN_1010478,PRD_08,26400,5/15/2022,EMP_23,CABIN
TRN_1010479,PRD_09,33000,5/15/2022,EMP_23,STORE
TRN_1010480,PRD_10,6600,5/15/2022,EMP_23,CABIN
TRN_1010481,PRD_12,3780,5/15/2022,EMP_01,STORE
TRN_1010482,PRD_03,264000,5/15/2022,EMP_12,CABIN
TRN_1010483,PRD_15,19800,5/15/2022,EMP_12,CABIN
TRN_1010484,PRD_01,132000,5/15/2022,EMP_13,STORE
TRN_1010485,PRD_02,198000,5/15/2022,EMP_13,CABIN
TRN_1010486,PRD_03,264000,5/15/2022,EMP_13,STORE
TRN_1010487,PRD_04,66000,5/15/2022,EMP_13,CABIN
TRN_1010488,PRD_06,12600,5/15/2022,EMP_31,CABIN
TRN_1010489,PRD_12,3780,5/15/2022,EMP_01,CABIN
TRN_1010490,PRD_14,2520,5/15/2022,EMP_12,CABIN
TRN_1010491,PRD_11,3780,5/15/2022,EMP_33,STORE
TRN_1010492,PRD_01,132000,5/15/2022,EMP_21,CABIN
TRN_1010493,PRD_03,264000,5/15/2022,EMP_32,CABIN
TRN_1010494,PRD_09,33000,5/15/2022,EMP_02,CABIN
TRN_1010495,PRD_11,3780,5/15/2022,EMP_13,CABIN
TRN_1010496,PRD_08,26400,5/15/2022,EMP_01,CABIN
TRN_1010497,PRD_09,33000,5/15/2022,EMP_01,STORE
TRN_1010498,PRD_10,6600,5/15/2022,EMP_01,CABIN
TRN_1010499,PRD_11,3780,5/15/2022,EMP_01,STORE
TRN_1010500,PRD_12,3780,5/15/2022,EMP_01,CABIN
TRN_1010501,PRD_14,2520,5/15/2022,EMP_12,CABIN
TRN_1010502,PRD_05,132000,5/15/2022,EMP_23,STORE
TRN_1010503,PRD_06,12600,5/15/2022,EMP_23,CABIN
TRN_1010504,PRD_03,264000,5/15/2022,EMP_31,CABIN
TRN_1010505,PRD_01,132000,5/16/2022,EMP_31,STORE
TRN_1010506,PRD_02,198000,5/16/2022,EMP_31,CABIN
TRN_1010507,PRD_03,264000,5/16/2022,EMP_31,STORE
TRN_1010508,PRD_04,66000,5/16/2022,EMP_31,CABIN
TRN_1010509,PRD_05,132000,5/16/2022,EMP_31,STORE
TRN_1010510,PRD_06,12600,5/16/2022,EMP_31,CABIN
TRN_1010511,PRD_08,26400,5/16/2022,EMP_02,STORE
TRN_1010512,PRD_14,2520,5/16/2022,EMP_12,CABIN
TRN_1010513,PRD_12,3780,5/16/2022,EMP_11,STORE
TRN_1010514,PRD_13,6600,5/16/2022,EMP_11,CABIN
TRN_1010515,PRD_14,2520,5/16/2022,EMP_11,STORE
TRN_1010516,PRD_15,19800,5/16/2022,EMP_11,CABIN
TRN_1010517,PRD_01,132000,5/16/2022,EMP_12,STORE
TRN_1010518,PRD_02,198000,5/16/2022,EMP_12,CABIN
TRN_1010519,PRD_04,66000,5/16/2022,EMP_23,CABIN
TRN_1010520,PRD_10,6600,5/16/2022,EMP_33,STORE
TRN_1010521,PRD_11,3780,5/16/2022,EMP_33,CABIN
TRN_1010522,PRD_08,26400,5/16/2022,EMP_01,STORE
TRN_1010523,PRD_09,33000,5/16/2022,EMP_01,CABIN
TRN_1010524,PRD_10,6600,5/16/2022,EMP_01,STORE
TRN_1010525,PRD_11,3780,5/16/2022,EMP_01,CABIN
TRN_1010526,PRD_13,6600,5/16/2022,EMP_12,CABIN
TRN_1010527,PRD_04,66000,5/16/2022,EMP_23,STORE
TRN_1010528,PRD_05,132000,5/16/2022,EMP_23,CABIN
TRN_1010529,PRD_03,264000,5/16/2022,EMP_22,STORE
TRN_1010530,PRD_08,26400,5/16/2022,EMP_02,CABIN
TRN_1010531,PRD_10,6600,5/16/2022,EMP_13,CABIN
TRN_1010532,PRD_01,132000,5/16/2022,EMP_31,STORE
TRN_1010533,PRD_02,198000,5/16/2022,EMP_31,CABIN
TRN_1010534,PRD_15,19800,5/16/2022,EMP_22,STORE
TRN_1010535,PRD_01,132000,5/16/2022,EMP_23,CABIN
TRN_1010536,PRD_02,198000,5/16/2022,EMP_23,STORE
TRN_1010537,PRD_03,264000,5/16/2022,EMP_23,CABIN
TRN_1010538,PRD_04,66000,5/16/2022,EMP_23,STORE
TRN_1010539,PRD_05,132000,5/16/2022,EMP_23,CABIN
TRN_1010540,PRD_07,18900,5/16/2022,EMP_01,STORE
TRN_1010541,PRD_13,6600,5/16/2022,EMP_11,CABIN
TRN_1010542,PRD_10,6600,5/16/2022,EMP_12,CABIN
TRN_1010543,PRD_02,198000,5/16/2022,EMP_13,STORE
TRN_1010544,PRD_03,264000,5/16/2022,EMP_13,CABIN
TRN_1010545,PRD_04,66000,5/16/2022,EMP_13,STORE
TRN_1010546,PRD_05,132000,5/16/2022,EMP_13,CABIN
TRN_1010547,PRD_06,12600,5/16/2022,EMP_13,STORE
TRN_1010548,PRD_07,18900,5/16/2022,EMP_13,CABIN
TRN_1010549,PRD_09,33000,5/16/2022,EMP_31,CABIN
TRN_1010550,PRD_15,19800,5/16/2022,EMP_01,CABIN
TRN_1010551,PRD_02,198000,5/16/2022,EMP_13,CABIN
TRN_1010552,PRD_14,2520,5/16/2022,EMP_33,STORE
TRN_1010553,PRD_08,26400,5/16/2022,EMP_23,STORE
TRN_1010554,PRD_09,33000,5/16/2022,EMP_23,CABIN
TRN_1010555,PRD_10,6600,5/16/2022,EMP_23,STORE
TRN_1010556,PRD_11,3780,5/16/2022,EMP_23,CABIN
TRN_1010557,PRD_13,6600,5/16/2022,EMP_01,STORE
TRN_1010558,PRD_04,66000,5/16/2022,EMP_12,CABIN
TRN_1010559,PRD_01,132000,5/16/2022,EMP_13,CABIN
TRN_1010560,PRD_02,198000,5/16/2022,EMP_13,STORE
TRN_1010561,PRD_03,264000,5/16/2022,EMP_13,CABIN
TRN_1010562,PRD_04,66000,5/16/2022,EMP_13,STORE
TRN_1010563,PRD_05,132000,5/16/2022,EMP_13,CABIN
TRN_1010564,PRD_07,18900,5/16/2022,EMP_31,CABIN
TRN_1010565,PRD_13,6600,5/16/2022,EMP_01,CABIN
TRN_1010566,PRD_15,19800,5/16/2022,EMP_12,CABIN
TRN_1010567,PRD_12,3780,5/16/2022,EMP_33,STORE
TRN_1010568,PRD_02,198000,5/16/2022,EMP_21,CABIN
TRN_1010569,PRD_04,66000,5/16/2022,EMP_32,CABIN
TRN_1010570,PRD_10,6600,5/16/2022,EMP_02,CABIN
TRN_1010571,PRD_12,3780,5/16/2022,EMP_13,CABIN
TRN_1010572,PRD_09,33000,5/16/2022,EMP_01,CABIN
TRN_1010573,PRD_10,6600,5/16/2022,EMP_01,STORE
TRN_1010574,PRD_11,3780,5/16/2022,EMP_01,CABIN
TRN_1010575,PRD_12,3780,5/16/2022,EMP_01,STORE
TRN_1010576,PRD_13,6600,5/16/2022,EMP_01,CABIN
TRN_1010577,PRD_15,19800,5/16/2022,EMP_12,CABIN
TRN_1010578,PRD_06,12600,5/16/2022,EMP_23,STORE
TRN_1010579,PRD_07,18900,5/16/2022,EMP_23,CABIN
TRN_1010580,PRD_04,66000,5/16/2022,EMP_31,CABIN
TRN_1010581,PRD_02,198000,5/17/2022,EMP_31,STORE
TRN_1010582,PRD_03,264000,5/17/2022,EMP_31,CABIN
TRN_1010583,PRD_04,66000,5/17/2022,EMP_31,STORE
TRN_1010584,PRD_05,132000,5/17/2022,EMP_31,CABIN
TRN_1010585,PRD_06,12600,5/17/2022,EMP_31,STORE
TRN_1010586,PRD_07,18900,5/17/2022,EMP_31,CABIN
TRN_1010587,PRD_09,33000,5/17/2022,EMP_02,STORE
TRN_1010588,PRD_15,19800,5/17/2022,EMP_12,CABIN
TRN_1010589,PRD_13,6600,5/17/2022,EMP_11,STORE
TRN_1010590,PRD_14,2520,5/17/2022,EMP_11,CABIN
TRN_1010591,PRD_15,19800,5/17/2022,EMP_11,STORE
TRN_1010592,PRD_01,132000,5/17/2022,EMP_12,CABIN
TRN_1010593,PRD_02,198000,5/17/2022,EMP_12,STORE
TRN_1010594,PRD_03,264000,5/17/2022,EMP_12,CABIN
TRN_1010595,PRD_05,132000,5/17/2022,EMP_23,CABIN
TRN_1010596,PRD_11,3780,5/17/2022,EMP_33,STORE
TRN_1010597,PRD_12,3780,5/17/2022,EMP_33,CABIN
TRN_1010598,PRD_09,33000,5/17/2022,EMP_01,STORE
TRN_1010599,PRD_10,6600,5/17/2022,EMP_01,CABIN
TRN_1010600,PRD_11,3780,5/17/2022,EMP_01,STORE
TRN_1010601,PRD_12,3780,5/17/2022,EMP_01,CABIN
TRN_1010602,PRD_14,2520,5/17/2022,EMP_12,CABIN
TRN_1010603,PRD_05,132000,5/17/2022,EMP_23,STORE
TRN_1010604,PRD_06,12600,5/17/2022,EMP_23,CABIN
TRN_1010605,PRD_04,66000,5/17/2022,EMP_22,STORE
TRN_1010606,PRD_09,33000,5/17/2022,EMP_02,CABIN
TRN_1010607,PRD_11,3780,5/17/2022,EMP_13,CABIN
TRN_1010608,PRD_02,198000,5/17/2022,EMP_31,STORE
TRN_1010609,PRD_03,264000,5/17/2022,EMP_31,CABIN
TRN_1010610,PRD_01,132000,5/17/2022,EMP_23,STORE
TRN_1010611,PRD_02,198000,5/17/2022,EMP_23,CABIN
TRN_1010612,PRD_03,264000,5/17/2022,EMP_23,STORE
TRN_1010613,PRD_04,66000,5/17/2022,EMP_23,CABIN
TRN_1010614,PRD_05,132000,5/17/2022,EMP_23,STORE
TRN_1010615,PRD_06,12600,5/17/2022,EMP_23,CABIN
TRN_1010616,PRD_08,26400,5/17/2022,EMP_01,STORE
TRN_1010617,PRD_14,2520,5/17/2022,EMP_11,CABIN
TRN_1010618,PRD_11,3780,5/17/2022,EMP_12,CABIN
TRN_1010619,PRD_03,264000,5/17/2022,EMP_13,STORE
TRN_1010620,PRD_04,66000,5/17/2022,EMP_13,CABIN
TRN_1010621,PRD_05,132000,5/17/2022,EMP_13,STORE
TRN_1010622,PRD_06,12600,5/17/2022,EMP_13,CABIN
TRN_1010623,PRD_07,18900,5/17/2022,EMP_13,STORE
TRN_1010624,PRD_08,26400,5/17/2022,EMP_13,CABIN
TRN_1010625,PRD_10,6600,5/17/2022,EMP_31,CABIN
TRN_1010626,PRD_01,132000,5/17/2022,EMP_02,CABIN
TRN_1010627,PRD_03,264000,5/17/2022,EMP_13,CABIN
TRN_1010628,PRD_15,19800,5/17/2022,EMP_33,STORE
TRN_1010629,PRD_09,33000,5/17/2022,EMP_23,STORE
TRN_1010630,PRD_10,6600,5/17/2022,EMP_23,CABIN
TRN_1010631,PRD_11,3780,5/17/2022,EMP_23,STORE
TRN_1010632,PRD_12,3780,5/17/2022,EMP_23,CABIN
TRN_1010633,PRD_14,2520,5/17/2022,EMP_01,STORE
TRN_1010634,PRD_05,132000,5/17/2022,EMP_12,CABIN
TRN_1010635,PRD_02,198000,5/17/2022,EMP_13,CABIN
TRN_1010636,PRD_03,264000,5/17/2022,EMP_13,STORE
TRN_1010637,PRD_04,66000,5/17/2022,EMP_13,CABIN
TRN_1010638,PRD_05,132000,5/17/2022,EMP_13,STORE
TRN_1010639,PRD_06,12600,5/17/2022,EMP_13,CABIN
TRN_1010640,PRD_08,26400,5/17/2022,EMP_31,CABIN
TRN_1010641,PRD_14,2520,5/17/2022,EMP_01,CABIN
TRN_1010642,PRD_01,132000,5/17/2022,EMP_13,CABIN
TRN_1010643,PRD_13,6600,5/17/2022,EMP_33,STORE
TRN_1010644,PRD_03,264000,5/17/2022,EMP_21,CABIN
TRN_1010645,PRD_05,132000,5/17/2022,EMP_32,CABIN
TRN_1010646,PRD_11,3780,5/17/2022,EMP_02,CABIN
TRN_1010647,PRD_13,6600,5/17/2022,EMP_13,CABIN
TRN_1010648,PRD_10,6600,5/17/2022,EMP_01,CABIN
TRN_1010649,PRD_11,3780,5/17/2022,EMP_01,STORE
TRN_1010650,PRD_12,3780,5/17/2022,EMP_01,CABIN
TRN_1010651,PRD_13,6600,5/17/2022,EMP_01,STORE
TRN_1010652,PRD_14,2520,5/17/2022,EMP_01,CABIN
TRN_1010653,PRD_01,132000,5/17/2022,EMP_13,CABIN
TRN_1010654,PRD_07,18900,5/17/2022,EMP_23,STORE
TRN_1010655,PRD_08,26400,5/17/2022,EMP_23,CABIN
TRN_1010656,PRD_05,132000,5/17/2022,EMP_31,CABIN
TRN_1010657,PRD_03,264000,5/18/2022,EMP_31,STORE
TRN_1010658,PRD_04,66000,5/18/2022,EMP_31,CABIN
TRN_1010659,PRD_05,132000,5/18/2022,EMP_31,STORE
TRN_1010660,PRD_06,12600,5/18/2022,EMP_31,CABIN
TRN_1010661,PRD_07,18900,5/18/2022,EMP_31,STORE
TRN_1010662,PRD_08,26400,5/18/2022,EMP_31,CABIN
TRN_1010663,PRD_10,6600,5/18/2022,EMP_02,STORE
TRN_1010664,PRD_01,132000,5/18/2022,EMP_13,CABIN
TRN_1010665,PRD_14,2520,5/18/2022,EMP_11,STORE
TRN_1010666,PRD_15,19800,5/18/2022,EMP_11,CABIN
TRN_1010667,PRD_01,132000,5/18/2022,EMP_12,STORE
TRN_1010668,PRD_02,198000,5/18/2022,EMP_12,CABIN
TRN_1010669,PRD_03,264000,5/18/2022,EMP_12,STORE
TRN_1010670,PRD_04,66000,5/18/2022,EMP_12,CABIN
TRN_1010671,PRD_06,12600,5/18/2022,EMP_23,CABIN
TRN_1010672,PRD_12,3780,5/18/2022,EMP_33,STORE
TRN_1010673,PRD_13,6600,5/18/2022,EMP_33,CABIN
TRN_1010674,PRD_10,6600,5/18/2022,EMP_01,STORE
TRN_1010675,PRD_11,3780,5/18/2022,EMP_01,CABIN
TRN_1010676,PRD_12,3780,5/18/2022,EMP_01,STORE
TRN_1010677,PRD_13,6600,5/18/2022,EMP_01,CABIN
TRN_1010678,PRD_15,19800,5/18/2022,EMP_12,CABIN
TRN_1010679,PRD_06,12600,5/18/2022,EMP_23,STORE
TRN_1010680,PRD_07,18900,5/18/2022,EMP_23,CABIN
TRN_1010681,PRD_05,132000,5/18/2022,EMP_22,STORE
TRN_1010682,PRD_10,6600,5/18/2022,EMP_02,CABIN
TRN_1010683,PRD_12,3780,5/18/2022,EMP_13,CABIN
TRN_1010684,PRD_03,264000,5/18/2022,EMP_31,STORE
TRN_1010685,PRD_04,66000,5/18/2022,EMP_31,CABIN
TRN_1010686,PRD_02,198000,5/18/2022,EMP_23,STORE
TRN_1010687,PRD_03,264000,5/18/2022,EMP_23,CABIN
TRN_1010688,PRD_04,66000,5/18/2022,EMP_23,STORE
TRN_1010689,PRD_05,132000,5/18/2022,EMP_23,CABIN
TRN_1010690,PRD_06,12600,5/18/2022,EMP_23,STORE
TRN_1010691,PRD_07,18900,5/18/2022,EMP_23,CABIN
TRN_1010692,PRD_09,33000,5/18/2022,EMP_01,STORE
TRN_1010693,PRD_15,19800,5/18/2022,EMP_11,CABIN
TRN_1010694,PRD_12,3780,5/18/2022,EMP_12,CABIN
TRN_1010695,PRD_04,66000,5/18/2022,EMP_13,STORE
TRN_1010696,PRD_05,132000,5/18/2022,EMP_13,CABIN
TRN_1010697,PRD_06,12600,5/18/2022,EMP_13,STORE
TRN_1010698,PRD_07,18900,5/18/2022,EMP_13,CABIN
TRN_1010699,PRD_08,26400,5/18/2022,EMP_13,STORE
TRN_1010700,PRD_09,33000,5/18/2022,EMP_13,CABIN
TRN_1010701,PRD_11,3780,5/18/2022,EMP_31,CABIN
TRN_1010702,PRD_02,198000,5/18/2022,EMP_02,CABIN
TRN_1010703,PRD_04,66000,5/18/2022,EMP_13,CABIN
TRN_1010704,PRD_01,132000,5/18/2022,EMP_01,CABIN
TRN_1010705,PRD_10,6600,5/18/2022,EMP_23,STORE
TRN_1010706,PRD_11,3780,5/18/2022,EMP_23,CABIN
TRN_1010707,PRD_12,3780,5/18/2022,EMP_23,STORE
TRN_1010708,PRD_13,6600,5/18/2022,EMP_23,CABIN
TRN_1010709,PRD_15,19800,5/18/2022,EMP_01,STORE
TRN_1010710,PRD_06,12600,5/18/2022,EMP_12,CABIN
TRN_1010711,PRD_03,264000,5/18/2022,EMP_13,CABIN
TRN_1010712,PRD_04,66000,5/18/2022,EMP_13,STORE
