Emp_ID,EMP_ATT_LOGIN_TME,EMP_ATT_LOGOUT_TME,EMP_ATT_DATE,Duration_Hrs,,,,,,
EMP_13,8:18:00 AM,4:56:00 PM,4/22/2022,8.633,,,,,,
EMP_13,7:47:00 AM,5:00:00 PM,4/23/2022,9.217,,,,,,
EMP_13,7:41:00 AM,5:17:00 PM,4/24/2022,9.600,,,,,,
EMP_13,7:55:00 AM,4:57:00 PM,4/25/2022,9.033,,,,,,
EMP_13,7:51:00 AM,5:26:00 PM,4/26/2022,9.583,,,,,,
EMP_13,8:24:00 AM,5:15:00 PM,4/27/2022,8.850,,,,,,
EMP_13,8:03:00 AM,5:12:00 PM,4/28/2022,9.150,,,,,,
EMP_13,8:01:00 AM,4:56:00 PM,4/29/2022,8.917,,,,,,
EMP_13,8:11:00 AM,4:58:00 PM,4/30/2022,8.783,,,,,,
EMP_13,8:01:00 AM,4:42:00 PM,5/1/2022,8.683,,,,,,
EMP_13,8:15:00 AM,4:51:00 PM,5/2/2022,8.600,,,,,,
EMP_13,7:57:00 AM,5:29:00 PM,5/3/2022,9.533,,,,,,
EMP_13,8:16:00 AM,5:24:00 PM,5/4/2022,9.133,,,,,,
EMP_13,7:41:00 AM,4:51:00 PM,5/5/2022,9.167,,,,,,
EMP_13,7:40:00 AM,5:20:00 PM,5/6/2022,9.667,,,,,,
EMP_13,8:19:00 AM,5:07:00 PM,5/7/2022,8.800,,,,,,
EMP_13,8:14:00 AM,4:49:00 PM,5/8/2022,8.583,,,,,,
EMP_13,8:09:00 AM,4:30:00 PM,5/9/2022,8.350,,,,,,
EMP_13,7:35:00 AM,4:42:00 PM,5/10/2022,9.117,,,,,,
EMP_13,8:14:00 AM,5:13:00 PM,5/11/2022,8.983,,,,,,
EMP_13,7:33:00 AM,4:57:00 PM,5/12/2022,9.400,,,,,,
EMP_13,8:23:00 AM,4:53:00 PM,5/13/2022,8.500,,,,,,
EMP_13,8:18:00 AM,5:28:00 PM,5/14/2022,9.167,,,,,,
EMP_13,7:55:00 AM,4:41:00 PM,5/15/2022,8.767,,,,,,
EMP_13,7:33:00 AM,5:13:00 PM,5/16/2022,9.667,,,,,,
EMP_13,8:01:00 AM,4:49:00 PM,5/17/2022,8.800,,,,,,
EMP_13,7:55:00 AM,4:34:00 PM,5/18/2022,8.650,,,,,,
EMP_13,7:38:00 AM,4:39:00 PM,5/19/2022,9.017,,,,,,
EMP_13,8:22:00 AM,5:09:00 PM,5/20/2022,8.783,,,,,,
EMP_13,8:09:00 AM,4:55:00 PM,5/21/2022,8.767,,,,,,
EMP_13,8:04:00 AM,5:22:00 PM,5/22/2022,9.300,,,,,,
EMP_13,8:06:00 AM,4:50:00 PM,5/23/2022,8.733,,,,,,
EMP_13,8:23:00 AM,5:14:00 PM,5/24/2022,8.850,,,,,,
EMP_13,8:04:00 AM,4:38:00 PM,5/25/2022,8.567,,,,,,
EMP_13,7:53:00 AM,5:26:00 PM,5/26/2022,9.550,,,,,,
EMP_13,8:07:00 AM,5:19:00 PM,5/27/2022,9.200,,,,,,
EMP_13,8:27:00 AM,5:29:00 PM,5/28/2022,9.033,,,,,,
EMP_13,7:43:00 AM,4:47:00 PM,5/29/2022,9.067,,,,,,
EMP_13,8:11:00 AM,4:49:00 PM,5/30/2022,8.633,,,,,,
EMP_13,8:09:00 AM,5:23:00 PM,5/31/2022,9.233,,,,,,
EMP_13,8:01:00 AM,4:35:00 PM,6/1/2022,8.567,,,,,,
EMP_13,7:40:00 AM,4:32:00 PM,6/2/2022,8.867,,,,,,
EMP_13,8:06:00 AM,4:57:00 PM,6/3/2022,8.850,,,,,,
EMP_13,8:05:00 AM,5:23:00 PM,6/4/2022,9.300,,,,,,
EMP_13,7:37:00 AM,5:17:00 PM,6/5/2022,9.667,,,,,,
EMP_13,7:59:00 AM,4:33:00 PM,6/6/2022,8.567,,,,,,
EMP_13,8:05:00 AM,5:11:00 PM,6/7/2022,9.100,,,,,,
EMP_13,8:16:00 AM,4:31:00 PM,6/8/2022,8.250,,,,,,
EMP_13,8:16:00 AM,4:41:00 PM,6/9/2022,8.417,,,,,,
EMP_13,8:25:00 AM,4:33:00 PM,6/10/2022,8.133,,,,,,
EMP_13,7:51:00 AM,5:07:00 PM,6/11/2022,9.267,,,,,,
EMP_13,8:13:00 AM,4:45:00 PM,6/12/2022,8.533,,,,,,
EMP_13,7:41:00 AM,5:23:00 PM,6/13/2022,9.700,,,,,,
EMP_13,7:39:00 AM,4:33:00 PM,6/14/2022,8.900,,,,,,
EMP_13,7:36:00 AM,4:53:00 PM,6/15/2022,9.283,,,,,,
EMP_13,8:22:00 AM,4:54:00 PM,6/16/2022,8.533,,,,,,
EMP_13,7:56:00 AM,5:01:00 PM,6/17/2022,9.083,,,,,,
EMP_13,8:13:00 AM,4:53:00 PM,6/18/2022,8.667,,,,,,
EMP_13,7:32:00 AM,5:15:00 PM,6/19/2022,9.717,,,,,,
EMP_13,8:09:00 AM,4:50:00 PM,6/20/2022,8.683,,,,,,
EMP_13,7:53:00 AM,5:29:00 PM,6/21/2022,9.600,,,,,,
EMP_13,8:03:00 AM,4:39:00 PM,6/22/2022,8.600,,,,,,
EMP_13,7:30:00 AM,5:00:00 PM,6/23/2022,9.500,,,,,,
EMP_13,7:52:00 AM,4:58:00 PM,6/24/2022,9.100,,,,,,
EMP_13,8:19:00 AM,5:29:00 PM,6/25/2022,9.167,,,,,,
EMP_13,8:13:00 AM,4:32:00 PM,6/26/2022,8.317,,,,,,
EMP_13,8:11:00 AM,4:36:00 PM,6/27/2022,8.417,,,,,,
EMP_13,8:13:00 AM,4:45:00 PM,6/28/2022,8.533,,,,,,
EMP_13,8:08:00 AM,5:00:00 PM,6/29/2022,8.867,,,,,,
EMP_13,8:30:00 AM,4:56:00 PM,6/30/2022,8.433,,,,,,
EMP_21,8:13:00 AM,5:23:00 PM,1/1/2022,9.167,,,,,,
EMP_21,7:59:00 AM,5:11:00 PM,1/2/2022,9.200,,,,,,
EMP_21,7:49:00 AM,5:05:00 PM,1/3/2022,9.267,,,,,,
EMP_21,7:35:00 AM,4:41:00 PM,1/4/2022,9.100,,,,,,
EMP_21,7:51:00 AM,5:08:00 PM,1/5/2022,9.283,,,,,,
EMP_21,7:30:00 AM,4:58:00 PM,1/6/2022,9.467,,,,,,
EMP_21,7:39:00 AM,4:38:00 PM,1/7/2022,8.983,,,,,,
EMP_21,7:47:00 AM,5:10:00 PM,1/8/2022,9.383,,,,,,
EMP_21,8:26:00 AM,4:43:00 PM,1/9/2022,8.283,,,,,,
EMP_21,8:16:00 AM,4:48:00 PM,1/10/2022,8.533,,,,,,
EMP_21,7:48:00 AM,5:26:00 PM,1/11/2022,9.633,,,,,,
EMP_21,8:24:00 AM,5:24:00 PM,1/12/2022,9.000,,,,,,
EMP_21,8:29:00 AM,5:05:00 PM,1/13/2022,8.600,,,,,,
EMP_21,8:21:00 AM,4:52:00 PM,1/14/2022,8.517,,,,,,
EMP_21,8:03:00 AM,4:48:00 PM,1/15/2022,8.750,,,,,,
EMP_21,7:40:00 AM,5:20:00 PM,1/16/2022,9.667,,,,,,
EMP_21,8:30:00 AM,5:06:00 PM,1/17/2022,8.600,,,,,,
EMP_21,7:53:00 AM,5:10:00 PM,1/18/2022,9.283,,,,,,
EMP_21,7:38:00 AM,4:47:00 PM,1/19/2022,9.150,,,,,,
EMP_21,7:32:00 AM,5:03:00 PM,1/20/2022,9.517,,,,,,
EMP_21,8:22:00 AM,4:33:00 PM,1/21/2022,8.183,,,,,,
EMP_21,7:42:00 AM,5:13:00 PM,1/22/2022,9.517,,,,,,
EMP_21,7:36:00 AM,4:58:00 PM,1/23/2022,9.367,,,,,,
EMP_21,8:29:00 AM,5:09:00 PM,1/24/2022,8.667,,,,,,
EMP_21,8:01:00 AM,5:30:00 PM,1/25/2022,9.483,,,,,,
EMP_21,8:17:00 AM,4:47:00 PM,1/26/2022,8.500,,,,,,
EMP_21,7:56:00 AM,5:11:00 PM,1/27/2022,9.250,,,,,,
EMP_21,7:33:00 AM,5:03:00 PM,1/28/2022,9.500,,,,,,
EMP_21,8:28:00 AM,5:19:00 PM,1/29/2022,8.850,,,,,,
EMP_21,7:39:00 AM,4:59:00 PM,1/30/2022,9.333,,,,,,
EMP_21,8:16:00 AM,4:55:00 PM,1/31/2022,8.650,,,,,,
EMP_21,8:04:00 AM,4:32:00 PM,2/1/2022,8.467,,,,,,
EMP_21,7:35:00 AM,4:46:00 PM,2/2/2022,9.183,,,,,,
EMP_21,7:32:00 AM,4:45:00 PM,2/3/2022,9.217,,,,,,
EMP_21,8:15:00 AM,4:33:00 PM,2/4/2022,8.300,,,,,,
EMP_21,8:07:00 AM,5:19:00 PM,2/5/2022,9.200,,,,,,
EMP_21,8:25:00 AM,5:29:00 PM,2/6/2022,9.067,,,,,,
EMP_21,8:00:00 AM,4:32:00 PM,2/7/2022,8.533,,,,,,
EMP_21,8:16:00 AM,5:02:00 PM,2/8/2022,8.767,,,,,,
EMP_21,8:22:00 AM,5:18:00 PM,2/9/2022,8.933,,,,,,
EMP_21,8:22:00 AM,5:19:00 PM,2/10/2022,8.950,,,,,,
EMP_21,7:57:00 AM,5:30:00 PM,2/11/2022,9.550,,,,,,
EMP_21,7:30:00 AM,4:38:00 PM,2/12/2022,9.133,,,,,,
EMP_21,7:43:00 AM,4:56:00 PM,2/13/2022,9.217,,,,,,
EMP_21,8:06:00 AM,4:52:00 PM,2/14/2022,8.767,,,,,,
EMP_21,8:18:00 AM,5:17:00 PM,2/15/2022,8.983,,,,,,
EMP_21,7:52:00 AM,5:19:00 PM,2/16/2022,9.450,,,,,,
EMP_21,7:47:00 AM,4:50:00 PM,2/17/2022,9.050,,,,,,
EMP_21,8:18:00 AM,5:21:00 PM,2/18/2022,9.050,,,,,,
EMP_21,8:25:00 AM,5:03:00 PM,2/19/2022,8.633,,,,,,
EMP_21,8:06:00 AM,4:49:00 PM,2/20/2022,8.717,,,,,,
EMP_21,7:57:00 AM,4:45:00 PM,2/21/2022,8.800,,,,,,
EMP_21,8:04:00 AM,4:50:00 PM,2/22/2022,8.767,,,,,,
EMP_21,7:49:00 AM,5:14:00 PM,2/23/2022,9.417,,,,,,
EMP_21,7:59:00 AM,4:50:00 PM,2/24/2022,8.850,,,,,,
EMP_21,8:11:00 AM,4:34:00 PM,2/25/2022,8.383,,,,,,
EMP_21,7:47:00 AM,5:28:00 PM,2/26/2022,9.683,,,,,,
EMP_21,7:30:00 AM,5:20:00 PM,2/27/2022,9.833,,,,,,
EMP_21,7:35:00 AM,5:02:00 PM,2/28/2022,9.450,,,,,,
EMP_21,7:58:00 AM,4:40:00 PM,3/1/2022,8.700,,,,,,
EMP_21,8:02:00 AM,4:35:00 PM,3/2/2022,8.550,,,,,,
EMP_21,8:13:00 AM,5:29:00 PM,3/3/2022,9.267,,,,,,
EMP_21,7:36:00 AM,5:10:00 PM,3/4/2022,9.567,,,,,,
EMP_21,7:35:00 AM,5:13:00 PM,3/5/2022,9.633,,,,,,
EMP_21,8:23:00 AM,5:19:00 PM,3/6/2022,8.933,,,,,,
EMP_21,7:50:00 AM,4:34:00 PM,3/7/2022,8.733,,,,,,
EMP_21,7:43:00 AM,5:16:00 PM,3/8/2022,9.550,,,,,,
EMP_21,8:14:00 AM,5:20:00 PM,3/9/2022,9.100,,,,,,
EMP_21,7:35:00 AM,5:22:00 PM,3/10/2022,9.783,,,,,,
EMP_21,7:56:00 AM,4:48:00 PM,3/11/2022,8.867,,,,,,
EMP_21,8:24:00 AM,4:50:00 PM,3/12/2022,8.433,,,,,,
EMP_21,8:00:00 AM,4:49:00 PM,3/13/2022,8.817,,,,,,
EMP_21,8:16:00 AM,5:13:00 PM,3/14/2022,8.950,,,,,,
EMP_21,8:07:00 AM,5:23:00 PM,3/15/2022,9.267,,,,,,
EMP_21,8:29:00 AM,4:59:00 PM,3/16/2022,8.500,,,,,,
EMP_21,8:27:00 AM,5:02:00 PM,3/17/2022,8.583,,,,,,
EMP_21,8:19:00 AM,4:31:00 PM,3/18/2022,8.200,,,,,,
EMP_21,8:20:00 AM,4:43:00 PM,3/19/2022,8.383,,,,,,
EMP_21,8:11:00 AM,4:44:00 PM,3/20/2022,8.550,,,,,,
EMP_21,7:44:00 AM,4:48:00 PM,3/21/2022,9.067,,,,,,
EMP_21,7:32:00 AM,4:54:00 PM,3/22/2022,9.367,,,,,,
EMP_21,8:16:00 AM,5:27:00 PM,3/23/2022,9.183,,,,,,
EMP_21,7:57:00 AM,5:03:00 PM,3/24/2022,9.100,,,,,,
EMP_21,8:28:00 AM,4:32:00 PM,3/25/2022,8.067,,,,,,
EMP_21,7:32:00 AM,5:21:00 PM,3/26/2022,9.817,,,,,,
EMP_21,7:36:00 AM,5:17:00 PM,3/27/2022,9.683,,,,,,
EMP_21,8:12:00 AM,5:23:00 PM,3/28/2022,9.183,,,,,,
EMP_21,8:03:00 AM,4:45:00 PM,3/29/2022,8.700,,,,,,
EMP_21,8:10:00 AM,4:50:00 PM,3/30/2022,8.667,,,,,,
EMP_21,7:39:00 AM,4:52:00 PM,3/31/2022,9.217,,,,,,
EMP_21,8:07:00 AM,5:26:00 PM,4/1/2022,9.317,,,,,,
EMP_21,7:36:00 AM,5:22:00 PM,4/2/2022,9.767,,,,,,
EMP_21,7:44:00 AM,5:03:00 PM,4/3/2022,9.317,,,,,,
EMP_21,7:34:00 AM,4:58:00 PM,4/4/2022,9.400,,,,,,
EMP_21,7:31:00 AM,4:41:00 PM,4/5/2022,9.167,,,,,,
EMP_21,8:21:00 AM,4:52:00 PM,4/6/2022,8.517,,,,,,
EMP_21,8:24:00 AM,4:59:00 PM,4/7/2022,8.583,,,,,,
EMP_21,8:02:00 AM,4:46:00 PM,4/8/2022,8.733,,,,,,
EMP_21,8:23:00 AM,5:06:00 PM,4/9/2022,8.717,,,,,,
EMP_21,7:59:00 AM,4:38:00 PM,4/10/2022,8.650,,,,,,
EMP_21,7:50:00 AM,5:30:00 PM,4/11/2022,9.667,,,,,,
EMP_21,7:34:00 AM,4:36:00 PM,4/12/2022,9.033,,,,,,
EMP_21,8:25:00 AM,4:48:00 PM,4/13/2022,8.383,,,,,,
EMP_21,8:06:00 AM,4:36:00 PM,4/14/2022,8.500,,,,,,
EMP_21,7:58:00 AM,5:10:00 PM,4/15/2022,9.200,,,,,,
EMP_21,7:45:00 AM,5:29:00 PM,4/16/2022,9.733,,,,,,
EMP_21,7:31:00 AM,4:30:00 PM,4/17/2022,8.983,,,,,,
EMP_21,8:20:00 AM,5:04:00 PM,4/18/2022,8.733,,,,,,
EMP_21,8:27:00 AM,4:39:00 PM,4/19/2022,8.200,,,,,,
EMP_21,7:35:00 AM,4:36:00 PM,4/20/2022,9.017,,,,,,
EMP_21,7:32:00 AM,5:19:00 PM,4/21/2022,9.783,,,,,,
EMP_21,7:30:00 AM,5:30:00 PM,4/22/2022,10.000,,,,,,
EMP_21,7:39:00 AM,5:08:00 PM,4/23/2022,9.483,,,,,,
EMP_21,7:44:00 AM,4:59:00 PM,4/24/2022,9.250,,,,,,
EMP_21,7:52:00 AM,5:27:00 PM,4/25/2022,9.583,,,,,,
EMP_21,7:49:00 AM,4:42:00 PM,4/26/2022,8.883,,,,,,
EMP_21,7:57:00 AM,5:15:00 PM,4/27/2022,9.300,,,,,,
EMP_21,8:30:00 AM,4:42:00 PM,4/28/2022,8.200,,,,,,
EMP_21,7:47:00 AM,5:00:00 PM,4/29/2022,9.217,,,,,,
EMP_21,8:15:00 AM,5:09:00 PM,4/30/2022,8.900,,,,,,
EMP_21,7:43:00 AM,5:11:00 PM,5/1/2022,9.467,,,,,,
EMP_21,7:54:00 AM,5:19:00 PM,5/2/2022,9.417,,,,,,
EMP_21,7:43:00 AM,4:33:00 PM,5/3/2022,8.833,,,,,,
EMP_21,7:43:00 AM,4:57:00 PM,5/4/2022,9.233,,,,,,
EMP_21,7:43:00 AM,4:51:00 PM,5/5/2022,9.133,,,,,,
EMP_21,7:42:00 AM,4:46:00 PM,5/6/2022,9.067,,,,,,
EMP_21,8:17:00 AM,4:59:00 PM,5/7/2022,8.700,,,,,,
EMP_21,7:40:00 AM,4:34:00 PM,5/8/2022,8.900,,,,,,
EMP_21,8:20:00 AM,5:22:00 PM,5/9/2022,9.033,,,,,,
EMP_21,8:16:00 AM,5:19:00 PM,5/10/2022,9.050,,,,,,
EMP_21,8:03:00 AM,4:32:00 PM,5/11/2022,8.483,,,,,,
EMP_21,8:22:00 AM,5:02:00 PM,5/12/2022,8.667,,,,,,
EMP_21,7:54:00 AM,5:02:00 PM,5/13/2022,9.133,,,,,,
EMP_21,8:30:00 AM,4:41:00 PM,5/14/2022,8.183,,,,,,
EMP_21,8:18:00 AM,4:55:00 PM,5/15/2022,8.617,,,,,,
EMP_21,8:06:00 AM,4:54:00 PM,5/16/2022,8.800,,,,,,
EMP_21,8:12:00 AM,4:30:00 PM,5/17/2022,8.300,,,,,,
EMP_21,8:06:00 AM,4:59:00 PM,5/18/2022,8.883,,,,,,
EMP_21,8:19:00 AM,5:06:00 PM,5/19/2022,8.783,,,,,,
EMP_21,8:19:00 AM,5:08:00 PM,5/20/2022,8.817,,,,,,
EMP_21,8:18:00 AM,4:41:00 PM,5/21/2022,8.383,,,,,,
EMP_21,7:30:00 AM,4:44:00 PM,5/22/2022,9.233,,,,,,
EMP_21,7:53:00 AM,5:20:00 PM,5/23/2022,9.450,,,,,,
EMP_21,7:41:00 AM,4:54:00 PM,5/24/2022,9.217,,,,,,
EMP_21,7:58:00 AM,4:33:00 PM,5/25/2022,8.583,,,,,,
EMP_21,7:59:00 AM,5:29:00 PM,5/26/2022,9.500,,,,,,
EMP_21,8:02:00 AM,5:02:00 PM,5/27/2022,9.000,,,,,,
EMP_21,7:51:00 AM,5:02:00 PM,5/28/2022,9.183,,,,,,
EMP_21,7:49:00 AM,4:47:00 PM,5/29/2022,8.967,,,,,,
EMP_21,8:27:00 AM,5:01:00 PM,5/30/2022,8.567,,,,,,
EMP_21,7:32:00 AM,4:34:00 PM,5/31/2022,9.033,,,,,,
EMP_21,7:51:00 AM,5:24:00 PM,6/1/2022,9.550,,,,,,
EMP_21,7:32:00 AM,4:54:00 PM,6/2/2022,9.367,,,,,,
EMP_21,7:32:00 AM,5:25:00 PM,6/3/2022,9.883,,,,,,
EMP_21,7:43:00 AM,5:10:00 PM,6/4/2022,9.450,,,,,,
EMP_21,7:41:00 AM,4:32:00 PM,6/5/2022,8.850,,,,,,
EMP_21,7:56:00 AM,5:06:00 PM,6/6/2022,9.167,,,,,,
EMP_21,7:33:00 AM,5:00:00 PM,6/7/2022,9.450,,,,,,
EMP_21,8:11:00 AM,4:46:00 PM,6/8/2022,8.583,,,,,,
EMP_21,7:44:00 AM,5:00:00 PM,6/9/2022,9.267,,,,,,
EMP_21,7:59:00 AM,5:22:00 PM,6/10/2022,9.383,,,,,,
EMP_21,8:12:00 AM,4:52:00 PM,6/11/2022,8.667,,,,,,
EMP_21,8:04:00 AM,5:09:00 PM,6/12/2022,9.083,,,,,,
EMP_21,8:06:00 AM,4:45:00 PM,6/13/2022,8.650,,,,,,
EMP_21,7:49:00 AM,4:56:00 PM,6/14/2022,9.117,,,,,,
EMP_21,8:07:00 AM,5:20:00 PM,6/15/2022,9.217,,,,,,
EMP_21,7:35:00 AM,5:05:00 PM,6/16/2022,9.500,,,,,,
EMP_21,8:25:00 AM,4:31:00 PM,6/17/2022,8.100,,,,,,
EMP_21,7:54:00 AM,5:06:00 PM,6/18/2022,9.200,,,,,,
EMP_21,7:33:00 AM,5:06:00 PM,6/19/2022,9.550,,,,,,
EMP_21,8:25:00 AM,4:52:00 PM,6/20/2022,8.450,,,,,,
EMP_21,7:47:00 AM,5:11:00 PM,6/21/2022,9.400,,,,,,
EMP_21,7:32:00 AM,4:47:00 PM,6/22/2022,9.250,,,,,,
EMP_21,8:01:00 AM,5:24:00 PM,6/23/2022,9.383,,,,,,
EMP_21,7:44:00 AM,5:07:00 PM,6/24/2022,9.383,,,,,,
EMP_21,8:29:00 AM,5:08:00 PM,6/25/2022,8.650,,,,,,
EMP_21,8:03:00 AM,4:49:00 PM,6/26/2022,8.767,,,,,,
EMP_21,7:34:00 AM,5:22:00 PM,6/27/2022,9.800,,,,,,
EMP_21,8:25:00 AM,4:49:00 PM,6/28/2022,8.400,,,,,,
EMP_21,7:53:00 AM,4:49:00 PM,6/29/2022,8.933,,,,,,
EMP_21,7:35:00 AM,4:46:00 PM,6/30/2022,9.183,,,,,,
EMP_22,8:05:00 AM,5:14:00 PM,1/1/2022,9.150,,,,,,
EMP_22,8:01:00 AM,4:49:00 PM,1/2/2022,8.800,,,,,,
EMP_22,7:34:00 AM,4:45:00 PM,1/3/2022,9.183,,,,,,
EMP_22,7:59:00 AM,4:45:00 PM,1/4/2022,8.767,,,,,,
EMP_22,8:21:00 AM,5:19:00 PM,1/5/2022,8.967,,,,,,
EMP_22,8:24:00 AM,5:08:00 PM,1/6/2022,8.733,,,,,,
EMP_22,8:26:00 AM,4:51:00 PM,1/7/2022,8.417,,,,,,
EMP_22,8:02:00 AM,5:10:00 PM,1/8/2022,9.133,,,,,,
EMP_22,8:05:00 AM,5:21:00 PM,1/9/2022,9.267,,,,,,
EMP_22,8:22:00 AM,4:59:00 PM,1/10/2022,8.617,,,,,,
EMP_22,8:21:00 AM,4:52:00 PM,1/11/2022,8.517,,,,,,
EMP_22,7:56:00 AM,5:08:00 PM,1/12/2022,9.200,,,,,,
EMP_22,8:02:00 AM,4:48:00 PM,1/13/2022,8.767,,,,,,
EMP_22,8:07:00 AM,4:38:00 PM,1/14/2022,8.517,,,,,,
EMP_22,7:56:00 AM,4:43:00 PM,1/15/2022,8.783,,,,,,
EMP_22,7:33:00 AM,5:12:00 PM,1/16/2022,9.650,,,,,,
EMP_22,7:55:00 AM,4:34:00 PM,1/17/2022,8.650,,,,,,
EMP_22,7:57:00 AM,5:26:00 PM,1/18/2022,9.483,,,,,,
EMP_22,8:21:00 AM,5:18:00 PM,1/19/2022,8.950,,,,,,
EMP_22,7:31:00 AM,5:12:00 PM,1/20/2022,9.683,,,,,,
EMP_22,8:21:00 AM,5:17:00 PM,1/21/2022,8.933,,,,,,
EMP_22,8:30:00 AM,5:28:00 PM,1/22/2022,8.967,,,,,,
EMP_22,7:36:00 AM,4:30:00 PM,1/23/2022,8.900,,,,,,
EMP_22,8:02:00 AM,4:36:00 PM,1/24/2022,8.567,,,,,,
EMP_22,8:19:00 AM,4:46:00 PM,1/25/2022,8.450,,,,,,
EMP_22,8:01:00 AM,5:26:00 PM,1/26/2022,9.417,,,,,,
EMP_22,8:27:00 AM,4:41:00 PM,1/27/2022,8.233,,,,,,
EMP_22,8:26:00 AM,5:18:00 PM,1/28/2022,8.867,,,,,,
EMP_22,8:30:00 AM,4:42:00 PM,1/29/2022,8.200,,,,,,
EMP_22,8:16:00 AM,5:00:00 PM,1/30/2022,8.733,,,,,,
EMP_22,8:07:00 AM,5:00:00 PM,1/31/2022,8.883,,,,,,
EMP_22,8:24:00 AM,4:48:00 PM,2/1/2022,8.400,,,,,,
EMP_22,8:27:00 AM,4:30:00 PM,2/2/2022,8.050,,,,,,
EMP_22,7:35:00 AM,4:30:00 PM,2/3/2022,8.917,,,,,,
EMP_22,7:39:00 AM,5:06:00 PM,2/4/2022,9.450,,,,,,
EMP_22,8:02:00 AM,4:58:00 PM,2/5/2022,8.933,,,,,,
EMP_22,7:43:00 AM,4:41:00 PM,2/6/2022,8.967,,,,,,
EMP_22,7:45:00 AM,4:46:00 PM,2/7/2022,9.017,,,,,,
EMP_22,8:23:00 AM,4:57:00 PM,2/8/2022,8.567,,,,,,
EMP_22,7:48:00 AM,4:31:00 PM,2/9/2022,8.717,,,,,,
EMP_22,7:30:00 AM,4:55:00 PM,2/10/2022,9.417,,,,,,
EMP_22,7:37:00 AM,4:51:00 PM,2/11/2022,9.233,,,,,,
EMP_22,8:18:00 AM,5:28:00 PM,2/12/2022,9.167,,,,,,
EMP_22,8:23:00 AM,4:38:00 PM,2/13/2022,8.250,,,,,,
EMP_22,8:05:00 AM,5:16:00 PM,2/14/2022,9.183,,,,,,
EMP_22,7:48:00 AM,4:49:00 PM,2/15/2022,9.017,,,,,,
EMP_22,8:12:00 AM,5:12:00 PM,2/16/2022,9.000,,,,,,
EMP_22,7:36:00 AM,4:52:00 PM,2/17/2022,9.267,,,,,,
EMP_22,7:39:00 AM,4:35:00 PM,2/18/2022,8.933,,,,,,
EMP_22,8:01:00 AM,4:54:00 PM,2/19/2022,8.883,,,,,,
EMP_22,7:53:00 AM,5:23:00 PM,2/20/2022,9.500,,,,,,
EMP_22,8:21:00 AM,5:30:00 PM,2/21/2022,9.150,,,,,,
EMP_22,7:53:00 AM,4:31:00 PM,2/22/2022,8.633,,,,,,
EMP_22,7:49:00 AM,4:47:00 PM,2/23/2022,8.967,,,,,,
EMP_22,7:38:00 AM,4:56:00 PM,2/24/2022,9.300,,,,,,
EMP_22,7:32:00 AM,4:34:00 PM,2/25/2022,9.033,,,,,,
EMP_22,7:47:00 AM,5:09:00 PM,2/26/2022,9.367,,,,,,
EMP_22,7:51:00 AM,5:02:00 PM,2/27/2022,9.183,,,,,,
EMP_22,7:53:00 AM,4:52:00 PM,2/28/2022,8.983,,,,,,
EMP_22,7:53:00 AM,4:59:00 PM,3/1/2022,9.100,,,,,,
EMP_22,7:49:00 AM,5:02:00 PM,3/2/2022,9.217,,,,,,
EMP_22,8:03:00 AM,5:12:00 PM,3/3/2022,9.150,,,,,,
EMP_22,7:37:00 AM,4:58:00 PM,3/4/2022,9.350,,,,,,
EMP_22,8:09:00 AM,4:33:00 PM,3/5/2022,8.400,,,,,,
EMP_22,8:00:00 AM,5:15:00 PM,3/6/2022,9.250,,,,,,
EMP_22,8:23:00 AM,5:07:00 PM,3/7/2022,8.733,,,,,,
EMP_22,7:57:00 AM,5:26:00 PM,3/8/2022,9.483,,,,,,
EMP_22,7:34:00 AM,4:52:00 PM,3/9/2022,9.300,,,,,,
EMP_22,8:05:00 AM,4:49:00 PM,3/10/2022,8.733,,,,,,
EMP_22,7:46:00 AM,4:40:00 PM,3/11/2022,8.900,,,,,,
EMP_22,7:46:00 AM,5:22:00 PM,3/12/2022,9.600,,,,,,
EMP_22,8:10:00 AM,4:59:00 PM,3/13/2022,8.817,,,,,,
EMP_22,7:32:00 AM,4:58:00 PM,3/14/2022,9.433,,,,,,
EMP_22,7:54:00 AM,5:15:00 PM,3/15/2022,9.350,,,,,,
EMP_22,8:07:00 AM,5:01:00 PM,3/16/2022,8.900,,,,,,
EMP_22,7:36:00 AM,4:48:00 PM,3/17/2022,9.200,,,,,,
EMP_22,8:19:00 AM,4:39:00 PM,3/18/2022,8.333,,,,,,
EMP_22,8:08:00 AM,5:12:00 PM,3/19/2022,9.067,,,,,,
EMP_22,8:22:00 AM,4:31:00 PM,3/20/2022,8.150,,,,,,
EMP_22,8:19:00 AM,5:18:00 PM,3/21/2022,8.983,,,,,,
EMP_22,8:25:00 AM,4:38:00 PM,3/22/2022,8.217,,,,,,
EMP_22,7:42:00 AM,4:34:00 PM,3/23/2022,8.867,,,,,,
EMP_22,7:59:00 AM,4:55:00 PM,3/24/2022,8.933,,,,,,
EMP_22,8:27:00 AM,4:49:00 PM,3/25/2022,8.367,,,,,,
EMP_22,8:07:00 AM,5:25:00 PM,3/26/2022,9.300,,,,,,
EMP_22,8:08:00 AM,5:23:00 PM,3/27/2022,9.250,,,,,,
EMP_22,8:03:00 AM,5:27:00 PM,3/28/2022,9.400,,,,,,
EMP_22,8:13:00 AM,5:21:00 PM,3/29/2022,9.133,,,,,,
